109,-81.9,200,65.1
110,-77.7,200,-56.7
111,-77.7,200,-35.7
112,-77.7,200,-27.3
113,-77.7,200,-23.1
114,-77.7,200,14.7
115,-77.7,200,31.5
116,-77.7,200,48.3
117,-73.5,200,-65.1
118,-73.5,200,-60.9
119,-73.5,200,-23.1
120,-73.5,200,-14.7
121,-73.5,200,23.1
122,-73.5,200,48.3
123,-69.3,200,-60.9
124,-69.3,200,-52.5
125,-69.3,200,10.5
126,-69.3,200,23.1
127,-69.3,200,27.3
128,-69.3,200,65.1
129,-65.1,200,-27.3
130,-65.1,200,-23.1
131,-65.1,200,31.5
132,-65.1,200,35.7
133,-65.1,200,39.9
134,-65.1,200,56.7
135,-65.1,200,65.1
136,-60.9,200,-65.1
137,-60.9,200,-48.3
138,-60.9,200,-31.5
139,-60.9,200,-23.1
140,-60.9,200,-18.9
141,-60.9,200,-10.5
142,-60.9,200,-2.1
143,-60.9,200,10.5
144,-60.9,200,48.3
145,-56.7,200,-56.7
146,-56.7,200,-52.5
147,-56.7,200,-10.5
148,-56.7,200,2.1
149,-56.7,200,14.7
150,-56.7,200,23.1
151,-56.7,200,35.7
152,-56.7,200,44.1
153,-56.7,200,48.3
154,-56.7,200,52.5
155,-56.7,200,65.1
156,-52.5,200,-65.1
157,-52.5,200,-56.7
158,-52.5,200,-48.3
159,-52.5,200,-44.1
160,-52.5,200,-31.5
161,-52.5,200,10.5
162,-52.5,200,31.5
163,-48.3,200,-65.1
164,-48.3,200,-48.3
165,-48.3,200,-44.1
166,-48.3,200,-31.5
167,-48.3,200,23.1
168,-48.3,200,56.7
169,-44.1,200,-65.1
170,-44.1,200,-39.9
171,-44.1,200,-18.9
172,-44.1,200,-6.3
173,-44.1,200,6.3
174,-44.1,200,18.9
175,-44.1,200,35.7
176,-44.1,200,39.9
177,-44.1,200,65.1
178,-39.9,200,-65.1
179,-39.9,200,-31.5
180,-39.9,200,-10.5
181,-39.9,200,-2.1
182,-35.7,200,-56.7
183,-35.7,200,-44.1
184,-35.7,200,-27.3
185,-35.7,200,14.7
186,-35.7,200,18.9
187,-35.7,200,23.1
188,-35.7,200,31.5
189,-35.7,200,48.3
190,-35.7,200,52.5
191,-35.7,200,56.7
192,-35.7,200,60.9
193,-31.5,200,-44.1
194,-31.5,200,-35.7
195,-31.5,200,-14.7
196,-31.5,200,2.1
197,-31.5,200,10.5
198,-31.5,200,18.9
199,-31.5,200,48.3
200,-31.5,200,56.7
201,-31.5,200,60.9
202,-27.3,200,-10.5
203,-27.3,200,2.1
204,-27.3,200,27.3
205,-27.3,200,65.1
206,-23.1,200,-65.1
207,-23.1,200,-60.9
208,-23.1,200,-56.7
209,-23.1,200,-52.5
210,-23.1,200,-44.1
211,-23.1,200,-27.3
212,-23.1,200,-23.1
213,-23.1,200,-18.9
214,-23.1,200,-6.3
215,-23.1,200,-2.1
216,-23.1,200,35.7
217,-18.9,200,-65.1
218,-18.9,200,-39.9
219,-18.9,200,-35.7
220,-18.9,200,-14.7
221,-18.9,200,-10.5
222,-18.9,200,14.7
223,-18.9,200,31.5
224,-18.9,200,35.7
225,-18.9,200,56.7
226,-14.7,200,-65.1
227,-14.7,200,-31.5
228,-14.7,200,-27.3
229,-14.7,200,-10.5
230,-14.7,200,2.1
231,-14.7,200,14.7
232,-14.7,200,18.9
233,-14.7,200,27.3
234,-14.7,200,39.9
235,-14.7,200,65.1
236,-10.5,200,-56.7
237,-10.5,200,-14.7
238,-10.5,200,6.3
